1,4,0.0609,0,0,0
2,4,0.0609,0,0,0
3,4,0.0609,0,0,0
4,4,0.0609,0,0,0
5,4,0.0609,0,0,0
6,4,0.0609,0,0,0
7,4,0.0609,0,0,0
8,4,0.0609,0,0,0
9,4,0.0609,0,0,0
10,4,0.0609,0,0,0
11,4,0.0609,0,0,0
12,4,0.0609,0,0,0
13,4,0.0609,0,0,0
14,4,0.0609,0,0,0
15,4,0.0609,0,0,0
16,4,0.0609,0,0,0
17,4,0.0609,0,0,0
1,4,0.061,0,0,0
2,4,0.061,0,0,0
3,4,0.061,0,0,0
4,4,0.061,0,0,0
5,4,0.061,0,0,0
6,4,0.061,0,0,0
7,4,0.061,0,0,0
8,4,0.061,0,0,0
9,4,0.061,0,0,0
10,4,0.061,0,0,0
11,4,0.061,0,0,0
12,4,0.061,0,0,0
13,4,0.061,0,0,0
14,4,0.061,0,0,0
15,4,0.061,0,0,0
16,4,0.061,0,0,0
17,4,0.061,0,0,0
1,4,0.0611,0,0,0
2,4,0.0611,0,0,0
3,4,0.0611,0,0,0
4,4,0.0611,0,0,0
5,4,0.0611,0,0,0
6,4,0.0611,0,0,0
7,4,0.0611,0,0,0
8,4,0.0611,0,0,0
9,4,0.0611,0,0,0
10,4,0.0611,0,0,0
11,4,0.0611,0,0,0
12,4,0.0611,0,0,0
13,4,0.0611,0,0,0
14,4,0.0611,0,0,0
15,4,0.0611,0,0,0
16,4,0.0611,0,0,0
17,4,0.0611,0,0,0
1,4,0.0612,0,0,0
2,4,0.0612,0,0,0
3,4,0.0612,0,0,0
4,4,0.0612,0,0,0
5,4,0.0612,0,0,0
6,4,0.0612,0,0,0
7,4,0.0612,0,0,0
8,4,0.0612,0,0,0
9,4,0.0612,0,0,0
10,4,0.0612,0,0,0
11,4,0.0612,0,0,0
12,4,0.0612,0,0,0
13,4,0.0612,0,0,0
14,4,0.0612,0,0,0
15,4,0.0612,0,0,0
16,4,0.0612,0,0,0
17,4,0.0612,0,0,0
1,4,0.0613,0,0,0
2,4,0.0613,0,0,0
3,4,0.0613,0,0,0
4,4,0.0613,0,0,0
5,4,0.0613,0,0,0
6,4,0.0613,0,0,0
7,4,0.0613,0,0,0
8,4,0.0613,0,0,0
9,4,0.0613,0,0,0
10,4,0.0613,0,0,0
11,4,0.0613,0,0,0
12,4,0.0613,0,0,0
13,4,0.0613,0,0,0
14,4,0.0613,0,0,0
15,4,0.0613,0,0,0
16,4,0.0613,0,0,0
17,4,0.0613,0,0,0
1,4,0.0614,0,0,0
2,4,0.0614,0,0,0
3,4,0.0614,0,0,0
4,4,0.0614,0,0,0
5,4,0.0614,0,0,0
6,4,0.0614,0,0,0
7,4,0.0614,0,0,0
8,4,0.0614,0,0,0
9,4,0.0614,0,0,0
10,4,0.0614,0,0,0
11,4,0.0614,0,0,0
12,4,0.0614,0,0,0
13,4,0.0614,0,0,0
14,4,0.0614,0,0,0
15,4,0.0614,0,0,0
16,4,0.0614,0,0,0
17,4,0.0614,0,0,0
1,4,0.0615,0,0,0
2,4,0.0615,0,0,0
3,4,0.0615,0,0,0
4,4,0.0615,0,0,0
5,4,0.0615,0,0,0
6,4,0.0615,0,0,0
7,4,0.0615,0,0,0
8,4,0.0615,0,0,0
9,4,0.0615,0,0,0
10,4,0.0615,0,0,0
11,4,0.0615,0,0,0
12,4,0.0615,0,0,0
13,4,0.0615,0,0,0
14,4,0.0615,0,0,0
15,4,0.0615,0,0,0
16,4,0.0615,0,0,0
17,4,0.0615,0,0,0
1,4,0.0616,0,0,0
2,4,0.0616,0,0,0
3,4,0.0616,0,0,0
4,4,0.0616,0,0,0
5,4,0.0616,0,0,0
6,4,0.0616,0,0,0
7,4,0.0616,0,0,0
8,4,0.0616,0,0,0
9,4,0.0616,0,0,0
10,4,0.0616,0,0,0
11,4,0.0616,0,0,0
12,4,0.0616,0,0,0
13,4,0.0616,0,0,0
14,4,0.0616,0,0,0
15,4,0.0616,0,0,0
16,4,0.0616,0,0,0
17,4,0.0616,0,0,0
1,4,0.0617,0,0,0
2,4,0.0617,0,0,0
3,4,0.0617,0,0,0
4,4,0.0617,0,0,0
5,4,0.0617,0,0,0
6,4,0.0617,0,0,0
7,4,0.0617,0,0,0
8,4,0.0617,0,0,0
9,4,0.0617,0,0,0
10,4,0.0617,0,0,0
11,4,0.0617,0,0,0
12,4,0.0617,0,0,0
13,4,0.0617,0,0,0
14,4,0.0617,0,0,0
15,4,0.0617,0,0,0
16,4,0.0617,0,0,0
17,4,0.0617,0,0,0
1,4,0.0618,0,0,0
2,4,0.0618,0,0,0
3,4,0.0618,0,0,0
4,4,0.0618,0,0,0
5,4,0.0618,0,0,0
6,4,0.0618,0,0,0
7,4,0.0618,0,0,0
8,4,0.0618,0,0,0
9,4,0.0618,0,0,0
10,4,0.0618,0,0,0
11,4,0.0618,0,0,0
12,4,0.0618,0,0,0
13,4,0.0618,0,0,0
14,4,0.0618,0,0,0
15,4,0.0618,0,0,0
16,4,0.0618,0,0,0
17,4,0.0618,0,0,0
1,4,0.0619,0,0,0
2,4,0.0619,0,0,0
3,4,0.0619,0,0,0
4,4,0.0619,0,0,0
5,4,0.0619,0,0,0
6,4,0.0619,0,0,0
7,4,0.0619,0,0,0
8,4,0.0619,0,0,0
9,4,0.0619,0,0,0
10,4,0.0619,0,0,0
11,4,0.0619,0,0,0
12,4,0.0619,0,0,0
13,4,0.0619,0,0,0
14,4,0.0619,0,0,0
15,4,0.0619,0,0,0
16,4,0.0619,0,0,0
17,4,0.0619,0,0,0
1,4,0.062,0,0,0
2,4,0.062,0,0,0
3,4,0.062,0,0,0
4,4,0.062,0,0,0
5,4,0.062,0,0,0
6,4,0.062,0,0,0
7,4,0.062,0,0,0
8,4,0.062,0,0,0
9,4,0.062,0,0,0
10,4,0.062,0,0,0
11,4,0.062,0,0,0
12,4,0.062,0,0,0
13,4,0.062,0,0,0
14,4,0.062,0,0,0
15,4,0.062,0,0,0
16,4,0.062,0,0,0
17,4,0.062,0,0,0
1,4,0.0621,0,0,0
2,4,0.0621,0,0,0
3,4,0.0621,0,0,0
4,4,0.0621,0,0,0
5,4,0.0621,0,0,0
6,4,0.0621,0,0,0
7,4,0.0621,0,0,0
8,4,0.0621,0,0,0
9,4,0.0621,0,0,0
10,4,0.0621,0,0,0
11,4,0.0621,0,0,0
12,4,0.0621,0,0,0
13,4,0.0621,0,0,0
14,4,0.0621,0,0,0
15,4,0.0621,0,0,0
16,4,0.0621,0,0,0
17,4,0.0621,0,0,0
1,4,0.0622,0,0,0
2,4,0.0622,0,0,0
3,4,0.0622,0,0,0
4,4,0.0622,0,0,0
5,4,0.0622,0,0,0
6,4,0.0622,0,0,0
7,4,0.0622,0,0,0
8,4,0.0622,0,0,0
9,4,0.0622,0,0,0
10,4,0.0622,0,0,0
11,4,0.0622,0,0,0
12,4,0.0622,0,0,0
13,4,0.0622,0,0,0
14,4,0.0622,0,0,0
15,4,0.0622,0,0,0
16,4,0.0622,0,0,0
17,4,0.0622,0,0,0
1,4,0.0623,0,0,0
2,4,0.0623,0,0,0
3,4,0.0623,0,0,0
4,4,0.0623,0,0,0
5,4,0.0623,0,0,0
6,4,0.0623,0,0,0
7,4,0.0623,0,0,0
8,4,0.0623,0,0,0
9,4,0.0623,0,0,0
10,4,0.0623,0,0,0
11,4,0.0623,0,0,0
12,4,0.0623,0,0,0
13,4,0.0623,0,0,0
14,4,0.0623,0,0,0
15,4,0.0623,0,0,0
16,4,0.0623,0,0,0
17,4,0.0623,0,0,0
1,4,0.0624,0,0,0
2,4,0.0624,0,0,0
3,4,0.0624,0,0,0
4,4,0.0624,0,0,0
5,4,0.0624,0,0,0
6,4,0.0624,0,0,0
7,4,0.0624,0,0,0
8,4,0.0624,0,0,0
9,4,0.0624,0,0,0
10,4,0.0624,0,0,0
11,4,0.0624,0,0,0
12,4,0.0624,0,0,0
13,4,0.0624,0,0,0
14,4,0.0624,0,0,0
15,4,0.0624,0,0,0
16,4,0.0624,0,0,0
17,4,0.0624,0,0,0
1,4,0.0625,0,0,0
2,4,0.0625,0,0,0
3,4,0.0625,0,0,0
4,4,0.0625,0,0,0
5,4,0.0625,0,0,0
6,4,0.0625,0,0,0
7,4,0.0625,0,0,0
8,4,0.0625,0,0,0
9,4,0.0625,0,0,0
10,4,0.0625,0,0,0
11,4,0.0625,0,0,0
12,4,0.0625,0,0,0
13,4,0.0625,0,0,0
14,4,0.0625,0,0,0
15,4,0.0625,0,0,0
16,4,0.0625,0,0,0
17,4,0.0625,0,0,0
1,4,0.0626,0,0,0
2,4,0.0626,0,0,0
3,4,0.0626,0,0,0
4,4,0.0626,0,0,0
5,4,0.0626,0,0,0
6,4,0.0626,0,0,0
7,4,0.0626,0,0,0
8,4,0.0626,0,0,0
9,4,0.0626,0,0,0
10,4,0.0626,0,0,0
11,4,0.0626,0,0,0
12,4,0.0626,0,0,0
13,4,0.0626,0,0,0
14,4,0.0626,0,0,0
15,4,0.0626,0,0,0
16,4,0.0626,0,0,0
17,4,0.0626,0,0,0
1,4,0.0627,0,0,0
2,4,0.0627,0,0,0
3,4,0.0627,0,0,0
4,4,0.0627,0,0,0
5,4,0.0627,0,0,0
6,4,0.0627,0,0,0
7,4,0.0627,0,0,0
8,4,0.0627,0,0,0
9,4,0.0627,0,0,0
10,4,0.0627,0,0,0
11,4,0.0627,0,0,0
12,4,0.0627,0,0,0
13,4,0.0627,0,0,0
14,4,0.0627,0,0,0
15,4,0.0627,0,0,0
16,4,0.0627,0,0,0
17,4,0.0627,0,0,0
1,4,0.0628,0,0,0
2,4,0.0628,0,0,0
3,4,0.0628,0,0,0
4,4,0.0628,0,0,0
5,4,0.0628,0,0,0
6,4,0.0628,0,0,0
7,4,0.0628,0,0,0
8,4,0.0628,0,0,0
9,4,0.0628,0,0,0
10,4,0.0628,0,0,0
11,4,0.0628,0,0,0
12,4,0.0628,0,0,0
13,4,0.0628,0,0,0
14,4,0.0628,0,0,0
15,4,0.0628,0,0,0
16,4,0.0628,0,0,0
17,4,0.0628,0,0,0
1,4,0.0629,0,0,0
2,4,0.0629,0,0,0
3,4,0.0629,0,0,0
4,4,0.0629,0,0,0
5,4,0.0629,0,0,0
6,4,0.0629,0,0,0
7,4,0.0629,0,0,0
8,4,0.0629,0,0,0
9,4,0.0629,0,0,0
10,4,0.0629,0,0,0
11,4,0.0629,0,0,0
12,4,0.0629,0,0,0
13,4,0.0629,0,0,0
14,4,0.0629,0,0,0
15,4,0.0629,0,0,0
16,4,0.0629,0,0,0
17,4,0.0629,0,0,0
1,4,0.063,0,0,0
2,4,0.063,0,0,0
3,4,0.063,0,0,0
4,4,0.063,0,0,0
5,4,0.063,0,0,0
6,4,0.063,0,0,0
7,4,0.063,0,0,0
8,4,0.063,0,0,0
9,4,0.063,0,0,0
10,4,0.063,0,0,0
11,4,0.063,0,0,0
12,4,0.063,0,0,0
13,4,0.063,0,0,0
14,4,0.063,0,0,0
15,4,0.063,0,0,0
16,4,0.063,0,0,0
17,4,0.063,0,0,0
1,4,0.0631,0,0,0
2,4,0.0631,0,0,0
3,4,0.0631,0,0,0
4,4,0.0631,0,0,0
5,4,0.0631,0,0,0
6,4,0.0631,0,0,0
7,4,0.0631,0,0,0
8,4,0.0631,0,0,0
9,4,0.0631,0,0,0
10,4,0.0631,0,0,0
11,4,0.0631,0,0,0
12,4,0.0631,0,0,0
13,4,0.0631,0,0,0
14,4,0.0631,0,0,0
15,4,0.0631,0,0,0
16,4,0.0631,0,0,0
17,4,0.0631,0,0,0
1,4,0.0632,0,0,0
2,4,0.0632,0,0,0
3,4,0.0632,0,0,0
4,4,0.0632,0,0,0
5,4,0.0632,0,0,0
6,4,0.0632,0,0,0
7,4,0.0632,0,0,0
8,4,0.0632,0,0,0
9,4,0.0632,0,0,0
10,4,0.0632,0,0,0
11,4,0.0632,0,0,0
12,4,0.0632,0,0,0
13,4,0.0632,0,0,0
14,4,0.0632,0,0,0
15,4,0.0632,0,0,0
16,4,0.0632,0,0,0
17,4,0.0632,0,0,0
1,4,0.0633,0,0,0
2,4,0.0633,0,0,0
3,4,0.0633,0,0,0
4,4,0.0633,0,0,0
5,4,0.0633,0,0,0
6,4,0.0633,0,0,0
7,4,0.0633,0,0,0
8,4,0.0633,0,0,0
9,4,0.0633,0,0,0
10,4,0.0633,0,0,0
11,4,0.0633,0,0,0
12,4,0.0633,0,0,0
13,4,0.0633,0,0,0
14,4,0.0633,0,0,0
15,4,0.0633,0,0,0
16,4,0.0633,0,0,0
17,4,0.0633,0,0,0
1,4,0.0634,0,0,0
2,4,0.0634,0,0,0
3,4,0.0634,0,0,0
4,4,0.0634,0,0,0
5,4,0.0634,0,0,0
6,4,0.0634,0,0,0
7,4,0.0634,0,0,0
8,4,0.0634,0,0,0
9,4,0.0634,0,0,0
10,4,0.0634,0,0,0
